Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,User_ID,Item_ID,Month,Year
5638-1,2014-11-23,Nicole Hansen,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Critical,Adesso Programmable 142-Key Keyboard,Furniture,Large Box,Regular Air,26-11-2014,39.64,152.48,112.84,44.0,1020.91,8%,92.0,1702.69,6.5,1082.74,771,30,Nov,2014
5639-1,2014-08-28,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,Low,PastelOcean Color Pencil Set,Office Supplies,Small Box,Regular Air,01-09-2014,11.11,19.84,8.73,37.0,113.06,9%,4.33,110.65,4.1,113.36,517,186,Aug,2014
5639-1,2014-11-23,Giulietta Dortch,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,High,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,27-11-2014,216.0,449.99,233.99,40.0,15299.66,4%,305.99,14993.67,24.49,15042.67,435,131,Nov,2014
5639-1,2013-12-03,Jeremy Pistek,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Consumer,Mihael Khan,Critical,Binder Posts,Office Supplies,Small Box,Regular Air,05-12-2013,3.5,5.74,2.24,43.0,156.98,5%,10.6,148.76,5.01,154.36,506,124,Dec,2013
5639-1,2014-10-02,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Corporate,Natasha Song,Critical,Smiths Colored Interoffice Envelopes,Office Supplies,Small Box,Regular Air,04-10-2014,19.83,30.98,11.15,8.0,1027.76,4%,30.83,996.93,19.51,1001.85,885,206,Oct,2014
5639-1,2013-03-30,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,31-03-2013,0.24,1.26,1.02,20.0,56.7,7%,0.17,54.63,0.7,55.63,574,117,Mar,2013
5639-1,2014-06-25,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Steady 52201 APSCO Electric Pencil Sharpener,Office Supplies,Small Pack,Regular Air,25-06-2014,16.8,40.97,24.17,36.0,1915.59,10%,115.5,1811.05,8.99,1819.04,780,225,Jun,2014
5639-1,2013-07-17,Pauline Webber,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Critical,Emerson LQ-870 Dot Matrix Printer,Technology,Jumbo Drum,Delivery Truck,17-07-2013,219.61,535.64,316.03,43.0,275.32,6%,2.75,285.59,14.7,267.96,829,160,Jul,2013
5639-1,2014-10-02,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Small Business,Natasha Song,Medium,Smiths Colored Bar Computer Paper,Office Supplies,Small Box,Regular Air,04-10-2014,21.97,35.44,13.47,48.0,1027.76,8%,30.83,996.93,4.92,1001.85,885,205,Oct,2014
5639-1,2014-09-12,Gary Hansen,"273 George Street,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,TechSavi Cordless Elite Duo,Office Supplies,Small Box,Regular Air,19-09-2014,60.59,100.98,40.39,44.0,1074.68,7%,30.39,1052.39,7.18,1102.75,414,238,Sep,2014
5641-1,2014-05-03,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Low,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,07-05-2014,3.84,6.3,2.46,32.0,130.64,10%,1.51,128.03,0.5,129.42,641,69,May,2014
5642-1,2015-08-10,Nora Price,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Small Business,Preston Senome,Low,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,13-08-2015,5.33,8.6,3.27,23.0,279.3,3%,8.38,270.52,6.19,290.02,785,111,Aug,2015
5642-1,2013-10-20,Joni Wasserman,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Not Specified,DrawIt Colored Pencils,Office Supplies,Small Box,Regular Air,22-10-2013,4.37,9.11,4.74,4.0,136.03,4%,0.0,137.62,2.25,147.65,548,148,Oct,2013
5642-1,2014-10-04,Liz Price,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Medium,Artisan Non-Stick Binders,Office Supplies,Small Box,Regular Air,11-10-2014,2.74,4.49,1.75,41.0,197.56,8%,5.93,191.63,1.49,193.12,640,107,Oct,2014
5642-1,2013-07-26,Charles Sheldon,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,28-07-2013,6.39,19.98,13.59,50.0,334.5,2%,3.65,315.39,4.0,339.19,196,121,Jul,2013
5643-1,2015-12-06,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Critical,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,06-12-2015,0.24,1.26,1.02,25.0,36.1,4%,2.64,34.66,0.7,36.53,841,117,Dec,2015
5643-1,2014-10-04,Liz Price,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Medium,Artisan Hole Reinforcements,Office Supplies,Small Pack,Regular Air,11-10-2014,3.99,6.23,2.24,22.0,197.56,2%,5.93,191.63,6.97,193.12,640,101,Oct,2014
5643-1,2014-10-04,Liz Price,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,High,Artisan Hole Reinforcements,Office Supplies,Wrap Bag,Regular Air,11-10-2014,3.99,6.23,2.24,21.0,197.56,3%,5.93,191.63,6.97,193.12,638,101,Oct,2014
5644-1,2015-09-04,Tony Molinari,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,Medium,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,09-09-2015,10.07,15.98,5.91,6.0,659.2,5%,19.18,610.0,4.0,615.63,1045,236,Sep,2015
5644-1,2014-02-22,Grant Thornton,"98 Holdsworth Street,Woollahra",Sydney,NSW,Small Business,Natasha Song,High,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Technology,Small Box,Regular Air,23-02-2014,56.16,136.98,80.82,31.0,457.22,3%,14.0,445.2,24.49,451.0,445,24,Feb,2014
5644-1,2013-10-02,Greg Hansen,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Low,Laser DVD-RAM discs,Office Supplies,Small Box,Regular Air,03-10-2013,20.18,35.41,15.23,10.0,175.05,9%,0.0,177.05,1.99,179.04,449,169,Oct,2013
5645-1,2014-10-06,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Home Office,Yvette Biti,Low,Artisan 481 Labels,Technology,Small Box,Regular Air,07-10-2014,1.94,3.08,1.14,44.0,141.68,3%,5.67,136.01,0.99,137.0,923,70,Oct,2014
5645-1,2014-10-06,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Corporate,Natasha Song,Low,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,07-10-2014,1.94,3.08,1.14,8.0,141.68,5%,5.67,136.01,0.99,137.0,885,70,Oct,2014
5645-1,2014-10-06,Otrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Medium,Artisan 481 Labels,Technology,Small Box,Regular Air,07-10-2014,1.94,3.08,1.14,34.0,141.68,7%,5.67,136.01,0.99,137.0,792,70,Oct,2014
5645-1,2014-10-22,Roger Demir,"5/153 Ermore Rd,Enmore",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan 481 Labels,Technology,Jumbo Drum,Delivery Truck,22-10-2014,1.94,3.08,1.14,13.0,141.68,4%,5.67,136.01,0.99,137.0,893,70,Oct,2014
5645-1,2014-10-18,Danine Chand,"127 Liverpool St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,High,Artisan 481 Labels,Office Supplies,Small Pack,Regular Air,21-10-2014,1.94,3.08,1.14,37.0,141.68,8%,5.67,136.01,0.99,137.0,267,70,Oct,2014
5645-1,2014-10-10,Harold Dahlen,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,Low,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,17-12-2014,1.94,3.08,1.14,47.0,141.68,4%,5.67,136.01,0.99,137.0,459,70,Oct,2014
5645-1,2014-10-04,Patrick OBrill,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Critical,"Artisan Flip-Chart Easel Binder, Black",Technology,Medium Box,Regular Air,06-10-2014,13.88,22.38,8.5,42.0,376.62,7%,0.0,371.66,15.1,382.66,812,84,Oct,2014
5645-1,2014-09-27,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,02-10-2014,1.84,2.88,1.04,35.0,74.88,9%,0.75,74.33,0.99,76.63,221,65,Sep,2014
5645-1,2014-10-02,Patrick Jones,"222 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,03-10-2014,1.94,3.08,1.14,32.0,131.6,2%,9.53,136.01,0.99,137.0,807,70,Oct,2014
5645-1,2015-03-31,Carl Ludwig,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,02-04-2015,2.45,3.89,1.44,18.0,193.92,4%,11.6,194.12,7.01,195.21,165,77,Mar,2015
5645-1,2014-10-06,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,07-10-2014,1.94,3.08,1.14,32.0,141.68,1%,5.67,136.01,0.99,137.0,923,70,Oct,2014
5645-1,2014-11-26,Maurice Satty,"188 Pitt Street,Sydney",Melbourne,VIC,Home Office,Tina Carlton,Medium,Artisan 479 Labels,Office Supplies,Small Box,Express Air,28-11-2014,1.59,2.61,1.02,24.0,79.9,8%,6.39,73.51,0.5,80.01,685,68,Nov,2014
5646-1,2013-08-09,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Not Specified,3Max Organizer Strips,Office Supplies,Small Box,Regular Air,16-08-2013,3.4,5.4,2.0,27.0,184.72,3%,7.32,174.51,7.78,178.2,0,22,Aug,2013
5646-1,2015-07-24,Renkel Kennedy,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Not Specified,Colored Envelopes,Technology,Small Box,Regular Air,04-07-2015,2.25,3.69,1.44,21.0,4.96,0%,0.0,9.62,2.5,10.55,868,136,Jul,2015
5646-1,2015-02-03,Tom Stivers,"21 Wentworth St,Parramatta",Sydney,NSW,Home Office,Aanya Zhang,Medium,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,02-03-2015,1.94,3.08,1.14,41.0,119.5,1%,4.95,115.59,0.99,116.4,1038,70,Feb,2015
5646-1,2014-09-03,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Col-Erase Pencils with Erasers,Furniture,Small Pack,Regular Air,05-09-2014,2.68,6.08,3.4,44.0,197.65,3%,0.0,175.32,1.17,173.1,789,133,Sep,2014
5647-1,2015-03-02,Sarah Bern,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Artisan Binder Labels,Technology,Small Box,Regular Air,03-03-2015,2.45,3.89,1.44,2.0,239.4,7%,2.69,236.01,7.01,241.9,930,77,Mar,2015
5647-1,2014-10-09,Tanja Norvell,"541 Church St,Richmond",Melbourne,VIC,Small Business,Yvette Biti,High,Apex Box Cutter Scissors,Office Supplies,Small Box,Express Air,09-10-2014,4.19,10.23,6.04,30.0,378.51,3%,30.28,348.23,4.68,352.91,1003,46,Oct,2014
5648-1,2014-10-10,Harold Dahlen,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Small Pack,Regular Air,17-10-2014,1.19,1.98,0.79,49.0,75.24,8%,3.76,71.48,4.77,76.25,459,112,Oct,2014
5648-1,2014-10-10,Harold Dahlen,"127 Liverpool St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,Not Specified,Artisan Reinforcements fot Hole-Punch Pages,Office Supplies,Small Box,Regular Air,17-10-2014,1.19,1.98,0.79,27.0,75.24,3%,3.76,71.48,4.77,76.25,458,113,Oct,2014
5649-1,2013-06-25,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,27-06-2013,1.18,1.88,0.7,8.0,8.94,1%,0.8,8.15,1.49,10.75,221,211,Jun,2013
5649-1,2014-11-26,Maurice Satty,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,28-11-2014,21.56,36.55,14.99,36.0,79.9,5%,6.39,73.51,13.89,80.01,685,149,Nov,2014
5650-1,2015-01-14,Maya Herman,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,15-01-2015,21.56,36.55,14.99,12.0,870.98,2%,61.3,807.58,13.89,839.63,692,149,Jan,2015
5650-2,2015-03-06,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Medium,Artisan Binder Labels,Technology,Medium Box,Regular Air,06-03-2015,2.45,3.89,1.44,33.0,5.64,1%,0.0,6.16,7.01,12.64,794,77,Mar,2015
5651-1,2014-10-15,Vicky Freymann,"501 George St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,Critical,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Small Box,Regular Air,19-10-2014,52.07,83.98,31.91,43.0,2855.32,5%,171.32,2684.0,5.01,2689.01,1071,42,Oct,2014
5652-1,2015-05-14,Chad McGuire,"73 MacLeay St,Potts Point",Sydney,NSW,Small Business,Natasha Song,High,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,15-05-2015,1.18,1.88,0.7,18.0,36.92,1%,1.64,36.24,1.49,37.8,192,211,May,2015
5652-1,2013-07-29,Nick Zandusky,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Medium,Binding Machine Supplies,Office Supplies,Small Box,Regular Air,30-07-2013,18.38,29.17,10.79,22.0,581.52,2%,41.48,342.22,6.27,335.25,768,125,Jul,2013
5652-1,2015-01-26,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Low,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,28-01-2015,1.59,2.61,1.02,23.0,87.52,9%,2.83,81.97,0.5,82.61,271,68,Jan,2015
5652-1,2014-06-19,Barry Pond,"99 Lygon Street,East Brunswick",Melbourne,VIC,Consumer,Connor Betts,Low,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,21-06-2014,4.53,7.3,2.77,8.0,142.98,9%,12.52,133.65,7.72,134.0,77,44,Jun,2014
5653-1,2014-11-03,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Home Office,Connor Betts,Medium,Artisan Hole Reinforcements,Office Supplies,Small Box,Regular Air,07-11-2014,3.99,6.23,2.24,50.0,374.44,7%,0.0,374.44,6.97,377.56,841,101,Nov,2014
5653-1,2014-10-16,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Critical,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,17-10-2014,2.52,4.0,1.48,10.0,144.0,10%,1.44,142.56,1.3,143.86,806,155,Oct,2014
5653-1,2014-10-16,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Low,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Express Air,18-10-2014,2.52,4.0,1.48,34.0,144.0,3%,1.44,142.56,1.3,143.86,789,155,Oct,2014
5653-1,2014-10-28,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Consumer,Mihael Khan,Low,Laser DVD-RAM discs,Office Supplies,Small Box,Regular Air,29-10-2014,20.18,35.41,15.23,44.0,1601.92,3%,81.3,1761.72,1.99,1687.46,389,169,Oct,2014
5653-1,2013-12-02,Dirly Steele,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Critical,Steady Pocket Accent Highlighters,Technology,Small Box,Regular Air,03-12-2013,0.93,1.6,0.67,12.0,63.92,10%,0.67,63.1,1.29,63.68,319,235,Dec,2013
5653-1,2014-10-16,Patrick Jones,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Home Office,Preston Senome,High,Drown Colored Pencils,Office Supplies,Wrap Bag,Regular Air,17-10-2014,4.37,9.11,4.74,50.0,144.0,9%,1.44,142.56,2.25,143.86,810,153,Oct,2014
5653-1,2014-10-16,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,17-10-2014,2.52,4.0,1.48,37.0,144.0,3%,1.44,142.56,1.3,143.86,806,155,Oct,2014
5654-1,2013-11-26,Tanja Norvell,"541 Church St,Richmond",Melbourne,VIC,Small Business,Yvette Biti,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Express Air,27-11-2013,21.56,36.55,14.99,47.0,699.3,0%,24.96,620.36,13.89,633.86,1003,149,Nov,2013
5654-1,2013-08-20,Resan Morkmat,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Wrap Bag,Regular Air,21-08-2013,4.53,7.3,2.77,2.0,197.96,3%,3.96,193.82,7.72,195.23,869,44,Aug,2013
5654-1,2015-09-08,Guy Armstrong,"5/63-71 Enmore Rd,Newtown",Sydney,NSW,Home Office,Charlie Bui,High,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Regular Air,10-09-2015,1.87,8.12,6.25,35.0,144.68,3%,2.69,136.11,2.83,137.0,454,170,Sep,2015
5654-1,2013-10-05,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,High,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,07-10-2013,1.53,2.78,1.25,15.0,141.2,9%,1.42,133.38,1.34,136.03,765,192,Oct,2013
5654-1,2014-09-21,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Self-Adhesive Removable Labels,Furniture,Small Pack,Regular Air,22-09-2014,1.98,3.15,1.17,7.0,63.1,1%,2.63,56.13,0.49,56.63,422,198,Sep,2014
5655-1,2014-10-06,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Critical,Artisan 481 Labels,Office Supplies,Wrap Bag,Express Air,07-10-2014,1.94,3.08,1.14,16.0,141.68,9%,5.67,136.01,0.99,137.02,923,70,Oct,2014
5655-1,2013-05-20,Brad Eason,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,Low,Artisan 479 Labels,Technology,Jumbo Drum,Delivery Truck,22-05-2013,1.59,2.61,1.02,18.0,99.92,9%,9.99,98.11,0.5,95.11,131,68,May,2013
5655-1,2014-10-16,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Artisan Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Wrap Bag,Regular Air,17-10-2014,1.76,3.38,1.62,45.0,144.0,10%,1.44,142.56,0.85,143.86,806,94,Oct,2014
5655-1,2013-06-21,Giulietta Dortch,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,High,EcoTones Memo Sheets,Technology,Small Pack,Regular Air,23-06-2013,2.52,4.0,1.48,30.0,144.2,8%,1.49,142.66,1.3,143.86,436,155,Jun,2013
5655-1,2014-04-13,Berenike Kampe,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,11-04-2014,2.5,5.68,3.18,20.0,137.62,5%,0.0,137.62,3.6,127.03,101,55,Apr,2014
5655-1,2015-10-01,Linda Southworth,"2a/285A Crown St,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Critical,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Small Box,Regular Air,14-10-2015,0.9,2.1,1.2,10.0,75.2,9%,0.6,74.09,0.7,71.48,623,231,Oct,2015
5655-2,2014-10-19,Barry Franz,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Small Business,Yvette Biti,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,20-10-2014,2.52,4.0,1.48,40.0,76.0,5%,0.76,75.24,1.3,76.54,72,155,Oct,2014
5655-2,2015-10-20,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,24-10-2015,2.52,4.0,1.48,18.0,75.0,2%,0.76,75.24,1.3,76.54,391,155,Oct,2015
5655-2,2014-10-17,Sam Craven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Not Specified,EcoTomes Memo Sheets,Office Supplies,Wrap Bag,Regular Air,19-10-2014,2.52,4.0,1.48,28.0,76.0,0%,0.76,75.24,1.3,76.54,913,154,Oct,2014
5655-2,2014-07-07,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Critical,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,08-07-2014,2.52,4.0,1.48,12.0,86.06,2%,1.76,75.24,1.3,76.54,722,155,Jul,2014
5655-2,2014-08-07,Bryan Spruell,"1 John Street,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,07-08-2014,2.52,4.0,1.48,4.0,84.0,8%,7.68,75.24,1.3,76.53,158,155,Aug,2014
5657-1,2016-09-11,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,11-09-2016,2.5,5.68,3.18,21.0,31.86,6%,2.54,31.86,3.6,134.5,616,55,Sep,2016
5657-1,2015-05-02,Cindy Schnelling,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,High,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Small Box,Regular Air,02-05-2015,56.16,136.98,80.82,23.0,475.72,2%,23.56,423.67,24.49,456.01,225,24,May,2015
5657-1,2014-10-10,Patrick Jones,"222 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Critical,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,10-10-2014,1.59,2.61,1.02,43.0,14.2,3%,0.59,13.19,0.5,13.82,807,68,Oct,2014
5657-1,2014-06-18,Toby Swindell,"273 George Street,Sydney",Sydney,NSW,Small Business,Leighton Forrest,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,18-06-2014,2.5,5.68,3.18,2.0,134.64,5%,8.68,131.04,3.6,132.93,1029,55,Jun,2014
5658-1,2014-10-18,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,3.84,6.3,2.46,39.0,50.4,8%,0.5,49.9,0.5,50.4,806,69,Oct,2014
5658-1,2014-10-18,Patrick Jones,"222 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,3.84,6.3,2.46,1.0,50.4,9%,0.5,49.9,0.5,50.4,807,69,Oct,2014
5658-1,2014-10-18,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,High,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,1.59,2.61,1.02,13.0,50.4,7%,0.5,49.9,0.5,50.4,806,68,Oct,2014
5658-1,2014-10-27,Sam Craven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Consumer,Connor Betts,High,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,29-10-2014,1.84,2.88,1.04,22.0,50.4,10%,0.5,49.9,0.99,50.4,913,65,Oct,2014
5658-1,2015-05-27,Brian DeCherney,"531 King St,Newtown",Sydney,NSW,Corporate,Mihael Khan,High,Artisan 479 Labels,Technology,Small Box,Express Air,29-05-2015,1.59,2.61,1.02,47.0,66.6,0%,5.41,52.69,0.5,53.4,148,68,May,2015
5658-1,2014-10-18,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,High,Artisan 479 Labels,Technology,Small Box,Regular Air,20-10-2014,1.59,2.61,1.02,7.0,50.4,7%,0.5,49.9,0.5,50.4,806,68,Oct,2014
5658-1,2014-10-18,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,1.59,2.61,1.02,20.0,50.4,3%,0.5,49.9,0.5,50.4,806,68,Oct,2014
5658-2,2014-07-18,Art Miller,"8 Quay Street,Haymarket",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Wrap Bag,Regular Air,19-07-2014,1.19,1.98,0.79,12.0,50.4,2%,0.5,49.9,4.77,50.4,64,112,Jul,2014
5659-1,2014-09-23,Nathan Mautz,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan Durable Binders,Office Supplies,Wrap Bag,Regular Air,25-09-2014,1.84,2.88,1.04,6.0,83.6,1%,2.63,74.19,1.49,74.58,762,81,Sep,2014
5659-1,2014-08-13,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Cando PC940 Copier,Office Supplies,Small Box,Express Air,15-08-2014,278.99,449.99,171.0,1.0,198.86,0%,5.95,1182.11,49.0,1029.45,927,131,Aug,2014
5659-1,2014-08-06,Carol Adams,"181 Enmore Rd,Enmore",Sydney,NSW,Consumer,Radhya Staples,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,06-08-2014,2.45,3.89,1.44,42.0,191.36,10%,19.14,172.22,7.01,173.71,174,77,Aug,2014
5661-1,2014-10-20,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Consumer,Connor Betts,Critical,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,22-10-2014,10.07,15.98,5.91,50.0,607.24,9%,60.72,546.52,4.0,553.02,422,236,Oct,2014
5661-1,2014-10-22,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Small Business,Connor Betts,High,TechSavi Access Keyboard,Technology,Small Box,Regular Air,23-10-2014,8.31,15.98,7.67,23.0,607.24,10%,60.72,536.52,6.5,553.02,422,236,Oct,2014
